ts,step,endpoint,latency_ms,status,ok
1789194566.923,100,health,20.2,200,1
1789194566.924,100,login,636.7,200,1
1789194566.927,100,health,8.8,200,1
1789194566.93,100,health,10.7,200,1
1789194566.937,100,login,701.2,200,1
1789194566.937,100,health,13.3,200,1
1789194566.944,100,health,7.7,200,1
1789194566.953,100,login,712.4,200,1
1789194566.963,100,login,683.0,200,1
1789194566.967,100,health,14.9,200,1
1789194566.976,100,login,620.2,200,1
1789194566.981,100,health,5.0,200,1
1789194566.983,100,health,20.1,200,1
1789194566.991,100,login,667.9,200,1
1789194566.997,100,login,647.6,200,1
1789194567.004,100,login,692.5,200,1
1789194567.008,100,health,4.2,200,1
1789194567.011,100,login,709.7,200,1
1789194567.013,100,health,21.9,200,1
1789194567.015,100,health,17.9,200,1
1789194567.023,100,health,12.0,200,1
1789194567.027,100,search,1817.6,200,1
1789194567.035,100,orders,2848.7,200,1
1789194567.042,100,login,721.4,200,1
1789194567.043,100,search,1828.1,200,1
1789194567.047,100,health,5.1,200,1
1789194567.053,100,login,666.1,200,1
1789194567.057,100,health,3.9,200,1
1789194567.058,100,search,1889.0,200,1
1789194567.061,100,login,678.4,200,1
1789194567.066,100,login,668.6,200,1
1789194567.071,100,health,5.0,200,1
1789194567.076,100,health,15.3,200,1
1789194567.09,100,login,677.6,200,1
1789194567.1,100,login,970.1,200,1
1789194567.103,100,health,2.3,200,1
1789194567.107,100,health,16.6,200,1
1789194567.114,100,search,1867.8,200,1
1789194567.121,100,login,673.7,200,1
1789194567.123,100,login,695.8,200,1
1789194567.128,100,health,7.1,200,1
1789194567.131,100,login,656.3,200,1
1789194567.133,100,health,10.5,200,1
1789194567.138,100,health,6.6,200,1
1789194567.148,100,orders,2972.3,200,1
1789194567.17,100,login,671.5,200,1
1789194567.175,100,health,5.2,200,1
1789194567.186,100,login,721.1,200,1
1789194567.19,100,health,4.2,200,1
1789194567.206,100,login,694.9,200,1
1789194567.212,100,health,5.7,200,1
1789194567.216,100,login,733.3,200,1
1789194567.233,100,health,17.0,200,1
1789194567.242,100,login,687.7,200,1
1789194567.247,100,health,4.8,200,1
1789194567.255,100,orders,2994.1,200,1
1789194567.265,100,orders,2847.5,200,1
1789194567.276,100,login,735.8,200,1
1789194567.28,100,health,3.7,200,1
1789194567.308,100,login,688.3,200,1
1789194567.314,100,health,5.5,200,1
1789194567.35,100,login,1186.5,200,1
1789194567.355,100,health,4.1,200,1
1789194567.357,100,search,1930.4,200,1
1789194567.378,100,orders,2755.7,200,1
1789194567.414,100,login,674.2,200,1
1789194567.418,100,health,4.2,200,1
1789194567.43,100,login,720.0,200,1
1789194567.433,100,health,3.5,200,1
1789194567.448,100,login,648.9,200,1
1789194567.451,100,health,3.1,200,1
1789194567.501,100,search,1914.3,200,1
1789194567.548,100,search,1884.3,200,1
1789194567.556,100,search,1953.9,200,1
1789194567.574,100,login,530.6,200,1
1789194567.58,100,health,6.2,200,1
1789194567.588,100,search,2050.8,200,1
1789194567.602,100,login,544.4,200,1
1789194567.606,100,login,578.3,200,1
1789194567.608,100,health,5.8,200,1
1789194567.612,100,health,6.6,200,1
1789194567.644,100,search,1911.1,200,1
1789194567.645,100,login,531.5,200,1
1789194567.652,100,health,6.7,200,1
1789194567.661,100,search,1787.1,200,1
1789194567.697,100,search,1867.2,200,1
1789194567.714,100,search,1812.8,200,1
1789194567.802,100,search,1952.6,200,1
1789194567.804,100,search,1859.4,200,1
1789194567.817,100,search,1791.6,200,1
1789194567.827,100,login,470.1,200,1
1789194567.83,100,health,2.8,200,1
1789194567.865,100,search,1740.3,200,1
1789194567.89,100,search,1845.9,200,1
1789194567.937,100,search,1663.9,200,1
1789194567.954,100,search,1795.3,200,1
1789194567.969,100,login,467.6,200,1
1789194567.996,100,login,447.9,200,1
1789194567.996,100,health,27.6,200,1
1789194568.024,100,health,28.6,200,1
1789194568.025,100,login,469.4,200,1
1789194568.03,100,login,442.4,200,1
1789194568.031,100,health,6.2,200,1
1789194568.038,100,health,7.4,200,1
1789194568.058,100,search,1714.4,200,1
1789194568.098,100,search,1706.3,200,1
1789194568.122,100,login,460.5,200,1
1789194568.13,100,search,1666.1,200,1
1789194568.14,100,login,496.1,200,1
1789194568.144,100,health,4.4,200,1
1789194568.151,100,health,29.0,200,1
1789194568.179,100,search,2002.3,200,1
1789194568.184,100,login,486.9,200,1
1789194568.188,100,login,473.8,200,1
1789194568.198,100,health,14.1,200,1
1789194568.211,100,health,23.2,200,1
1789194568.26,100,login,456.0,200,1
1789194568.264,100,health,4.3,200,1
1789194568.282,100,login,465.8,200,1
1789194568.287,100,health,4.1,200,1
1789194568.293,100,login,490.5,200,1
1789194568.307,100,health,14.0,200,1
1789194568.338,100,search,1692.7,200,1
1789194568.354,100,login,489.4,200,1
1789194568.355,100,search,1633.4,200,1
1789194568.358,100,health,4.6,200,1
1789194568.374,100,login,483.9,200,1
1789194568.394,100,search,1659.8,200,1
1789194568.403,100,health,28.9,200,1
1789194568.441,100,login,486.1,200,1
1789194568.451,100,login,513.9,200,1
1789194568.455,100,health,3.8,200,1
1789194568.466,100,health,24.8,200,1
1789194568.523,100,search,1668.9,200,1
1789194568.556,100,login,498.1,200,1
1789194568.559,100,health,3.9,200,1
1789194568.568,100,login,470.0,200,1
1789194568.572,100,health,4.1,200,1
1789194568.598,100,search,1563.3,200,1
1789194568.61,100,login,479.6,200,1
1789194568.637,100,health,27.0,200,1
1789194568.659,100,login,479.9,200,1
1789194568.66,100,search,1404.6,200,1
1789194568.665,100,health,6.2,200,1
1789194568.672,100,search,1524.5,200,1
1789194568.725,100,search,1460.0,200,1
1789194568.812,100,login,474.4,200,1
1789194568.816,100,health,3.9,200,1
1789194568.833,100,login,477.7,200,1
1789194568.843,100,login,449.8,200,1
1789194568.847,100,health,4.2,200,1
1789194568.854,100,health,21.3,200,1
1789194568.884,100,search,1506.5,200,1
1789194569.016,100,orders,2439.8,200,1
1789194569.022,100,login,499.4,200,1
1789194569.027,100,health,4.9,200,1
1789194569.039,100,orders,2446.9,200,1
1789194569.073,100,orders,2449.6,200,1
1789194569.087,100,orders,2536.7,200,1
1789194569.088,100,orders,2499.6,200,1
1789194569.116,100,orders,2436.1,200,1
1789194569.125,100,orders,2612.5,200,1
1789194569.132,100,orders,2573.9,200,1
1789194569.15,100,orders,2543.3,200,1
1789194569.159,100,orders,2475.4,200,1
1789194569.161,100,login,562.2,200,1
1789194569.166,100,health,5.7,200,1
1789194569.177,100,orders,2539.2,200,1
1789194569.192,100,orders,2477.1,200,1
1789194569.201,100,orders,2576.0,200,1
1789194569.212,100,orders,2444.7,200,1
1789194569.229,100,orders,2572.8,200,1
1789194569.242,100,orders,2569.6,200,1
1789194569.259,100,orders,2399.8,200,1
1789194569.271,100,orders,2533.8,200,1
1789194569.282,100,login,622.2,200,1
1789194569.284,100,orders,2527.3,200,1
1789194569.285,100,health,3.4,200,1
1789194569.296,100,login,624.0,200,1
1789194569.297,100,orders,2427.9,200,1
1789194569.303,100,orders,2578.7,200,1
1789194569.305,100,health,8.5,200,1
1789194569.317,100,orders,2553.5,200,1
1789194569.328,100,orders,2564.9,200,1
1789194569.338,100,orders,2524.4,200,1
1789194569.34,100,login,614.4,200,1
1789194569.35,100,orders,2623.7,200,1
1789194569.366,100,health,26.3,200,1
1789194569.381,100,orders,2518.5,200,1
1789194569.392,100,orders,2580.7,200,1
1789194569.405,100,orders,2624.2,200,1
1789194569.42,100,orders,2483.4,200,1
1789194569.428,100,orders,2460.9,200,1
1789194569.429,100,orders,2523.7,200,1
1789194569.436,100,orders,2536.1,200,1
1789194569.447,100,orders,2617.5,200,1
1789194569.464,100,orders,2580.4,200,1
1789194569.487,100,orders,2667.8,200,1
1789194569.497,100,orders,2589.9,200,1
1789194569.507,100,orders,2459.8,200,1
1789194569.514,100,orders,2569.7,200,1
1789194569.526,100,orders,2545.0,200,1
1789194569.542,100,orders,2559.1,200,1
1789194569.555,100,orders,2546.5,200,1
1789194569.56,100,orders,2633.8,200,1
1789194569.581,100,orders,2524.3,200,1
1789194569.588,100,orders,2658.7,200,1
1789194569.599,100,orders,2496.7,200,1
1789194569.611,100,orders,2774.4,200,1
1789194569.626,100,orders,2519.6,200,1
1789194569.636,100,orders,2559.8,200,1
1789194569.648,100,login,764.3,200,1
1789194569.653,100,health,5.1,200,1
1789194569.658,100,orders,2644.2,200,1
1789194569.668,100,orders,2597.3,200,1
1789194569.669,100,orders,2657.0,200,1
1789194569.707,100,orders,2783.9,200,1
1789194569.767,100,orders,2591.7,200,1
1789194569.782,100,orders,2643.5,200,1
1789194569.803,100,orders,2780.1,200,1
1789194569.818,100,orders,2690.7,200,1
1789194569.847,100,orders,2714.6,200,1
1789194569.865,100,orders,2674.4,200,1
1789194569.889,100,orders,2677.3,200,1
1789194569.901,100,orders,2655.1,200,1
1789194569.957,100,orders,2724.3,200,1
1789194569.989,100,orders,2555.9,200,1
1789194570.004,100,orders,2724.0,200,1
1789194570.031,100,orders,2675.9,200,1
1789194570.076,100,orders,2762.2,200,1
1789194570.106,100,orders,2655.6,200,1
1789194570.121,100,orders,2703.3,200,1
1789194570.212,100,orders,2599.7,200,1
1789194570.228,100,orders,2647.8,200,1
1789194570.339,100,orders,2686.5,200,1
1789194570.362,100,orders,2754.2,200,1
1789194570.468,100,orders,2637.6,200,1
1789194570.678,100,orders,2681.4,200,1
1789194570.701,100,orders,2669.6,200,1
1789194570.714,100,orders,2689.0,200,1
1789194570.737,100,orders,2699.3,200,1
1789194570.762,100,orders,2617.6,200,1
1789194570.793,100,orders,2595.1,200,1
1789194570.8,100,orders,2648.9,200,1
1789194570.833,100,orders,2621.4,200,1
1789194570.847,100,search,1831.7,200,1
1789194570.912,100,search,1872.3,200,1
1789194570.928,100,search,1840.3,200,1
1789194570.932,100,search,1843.4,200,1
1789194570.944,100,search,1870.9,200,1
1789194570.962,100,orders,2603.3,200,1
1789194570.971,100,search,1855.1,200,1
1789194570.973,100,search,1760.4,200,1
1789194570.984,100,orders,2719.1,200,1
1789194570.995,100,search,1817.9,200,1
1789194571.012,100,search,1811.2,200,1
1789194571.02,100,search,1790.5,200,1
1789194571.029,100,orders,2721.9,200,1
1789194571.038,100,search,1796.4,200,1
1789194571.042,100,search,1891.4,200,1
1789194571.045,100,search,1762.1,200,1
1789194571.054,100,search,1783.7,200,1
1789194571.057,100,search,1898.3,200,1
1789194571.063,100,search,1803.9,200,1
1789194571.067,100,search,1874.7,200,1
1789194571.078,100,orders,2792.1,200,1
1789194571.087,100,orders,2684.5,200,1
1789194571.094,100,orders,2638.6,200,1
1789194571.103,100,search,1969.7,200,1
1789194571.114,100,search,1775.9,200,1
1789194571.126,100,search,1690.4,200,1
1789194571.135,100,search,2009.7,200,1
1789194571.145,100,search,1724.7,200,1
1789194571.155,100,search,1827.0,200,1
1789194571.16,100,search,1779.9,200,1
1789194571.169,100,orders,2703.9,200,1
1789194571.17,100,search,1778.1,200,1
1789194571.182,100,search,1754.4,200,1
1789194571.183,100,search,1833.0,200,1
1789194571.197,100,orders,2637.1,200,1
1789194571.2,100,search,1882.3,200,1
1789194571.222,100,search,1816.6,200,1
1789194571.227,100,search,1923.8,200,1
1789194571.228,100,search,1741.0,200,1
1789194571.237,100,search,1791.2,200,1
1789194571.249,100,search,1820.6,200,1
1789194571.258,100,search,1760.9,200,1
1789194571.272,100,search,1758.7,200,1
1789194571.279,100,search,1610.3,200,1
1789194571.285,100,search,1672.4,200,1
1789194571.298,100,search,1755.6,200,1
1789194571.303,100,search,1742.1,200,1
1789194571.307,100,search,1842.6,200,1
1789194571.309,100,search,1754.0,200,1
1789194571.322,100,search,2024.5,200,1
1789194571.335,100,search,1628.5,200,1
1789194571.342,100,orders,2769.0,200,1
1789194571.344,100,search,1756.3,200,1
1789194571.352,100,search,1693.0,200,1
1789194571.358,100,search,1722.2,200,1
1789194571.368,100,search,1741.4,200,1
1789194571.378,100,search,1777.9,200,1
1789194571.386,100,search,1878.8,200,1
1789194571.404,100,search,1877.9,200,1
1789194571.409,100,search,1606.2,200,1
1789194571.42,100,orders,2783.8,200,1
1789194571.425,100,search,1643.8,200,1
1789194571.439,100,search,1769.4,200,1
1789194571.447,100,search,1628.3,200,1
1789194571.453,100,search,1871.0,200,1
1789194571.467,100,login,619.9,200,1
1789194571.473,100,health,5.5,200,1
1789194571.481,100,orders,2815.8,200,1
1789194571.484,100,search,1717.8,200,1
1789194571.491,100,search,1642.9,200,1
1789194571.507,100,search,1642.6,200,1
1789194571.534,100,orders,2716.9,200,1
1789194571.536,100,search,1634.0,200,1
1789194571.542,100,login,629.6,200,1
1789194571.545,100,health,3.9,200,1
1789194571.548,100,search,1659.4,200,1
1789194571.555,100,login,622.9,200,1
1789194571.566,100,login,593.6,200,1
1789194571.571,100,health,16.3,200,1
1789194571.576,100,login,648.3,200,1
1789194571.581,100,health,4.7,200,1
1789194571.585,100,health,18.2,200,1
1789194571.603,100,search,1599.9,200,1
1789194571.609,100,login,664.7,200,1
1789194571.612,100,search,1654.9,200,1
1789194571.616,100,health,7.0,200,1
1789194571.621,100,login,626.5,200,1
1789194571.624,100,health,3.3,200,1
1789194571.637,100,login,666.2,200,1
1789194571.642,100,health,4.3,200,1
1789194571.647,100,orders,2793.0,200,1
1789194571.65,100,search,1619.7,200,1
1789194571.662,100,login,642.2,200,1
1789194571.662,100,login,620.8,200,1
1789194571.664,100,login,652.0,200,1
1789194571.668,100,health,6.2,200,1
1789194571.669,100,health,5.1,200,1
1789194571.672,100,search,1683.9,200,1
1789194571.679,100,health,16.8,200,1
1789194571.684,100,login,645.2,200,1
1789194571.689,100,health,4.3,200,1
1789194571.696,100,login,632.4,200,1
1789194571.701,100,health,5.4,200,1
1789194571.702,100,login,588.1,200,1
1789194571.708,100,login,641.0,200,1
1789194571.709,100,health,6.5,200,1
1789194571.711,100,login,608.2,200,1
1789194571.711,100,search,1635.5,200,1
1789194571.714,100,health,5.0,200,1
1789194571.721,100,login,665.6,200,1
1789194571.721,100,health,10.0,200,1
1789194571.729,100,login,672.0,200,1
1789194571.734,100,orders,2886.5,200,1
1789194571.742,100,health,21.2,200,1
1789194571.743,100,login,607.6,200,1
1789194571.749,100,search,1643.1,200,1
1789194571.754,100,health,10.6,200,1
1789194571.755,100,login,708.8,200,1
1789194571.757,100,health,27.8,200,1
1789194571.762,100,health,6.9,200,1
1789194571.769,100,login,642.2,200,1
1789194571.779,100,login,624.2,200,1
1789194571.78,100,login,635.5,200,1
1789194571.782,100,login,600.4,200,1
1789194571.783,100,login,613.3,200,1
1789194571.787,100,health,8.3,200,1
1789194571.788,100,health,20.0,200,1
1789194571.792,100,health,11.6,200,1
1789194571.795,100,health,11.6,200,1
1789194571.804,100,login,643.4,200,1
1789194571.806,100,health,23.6,200,1
1789194571.81,100,login,627.0,200,1
1789194571.812,100,health,7.9,200,1
1789194571.812,100,search,1691.3,200,1
1789194571.818,100,health,8.3,200,1
1789194571.835,100,login,636.1,200,1
1789194571.842,100,health,5.6,200,1
1789194571.855,100,orders,2828.0,200,1
1789194571.858,100,login,636.2,200,1
1789194571.861,100,login,633.1,200,1
1789194571.864,100,health,5.6,200,1
1789194571.867,100,health,6.2,200,1
1789194571.871,100,login,632.4,200,1
1789194571.874,100,health,3.1,200,1
1789194571.883,100,login,633.3,200,1
1789194571.887,100,health,4.2,200,1
1789194571.887,100,login,660.1,200,1
1789194571.893,100,health,5.7,200,1
1789194571.898,100,search,1670.7,200,1
1789194571.908,100,login,629.0,200,1
1789194571.916,100,login,613.8,200,1
1789194571.92,100,health,4.2,200,1
1789194571.922,100,login,665.4,200,1
1789194571.926,100,health,18.6,200,1
1789194571.934,100,login,660.6,200,1
1789194571.938,100,login,616.3,200,1
1789194571.942,100,login,633.1,200,1
1789194571.944,100,health,5.2,200,1
1789194571.944,100,health,20.8,200,1
1789194571.948,100,health,6.5,200,1
1789194571.957,100,health,24.4,200,1
1789194571.964,100,login,657.4,200,1
1789194571.967,100,health,3.4,200,1
1789194571.973,100,login,674.7,200,1
1789194571.973,100,search,1760.6,200,1
1789194571.978,100,health,6.1,200,1
1789194571.984,100,login,699.7,200,1
1789194571.987,100,health,3.2,200,1
1789194571.995,100,login,650.2,200,1
1789194571.999,100,health,4.0,200,1
1789194572.004,100,login,646.1,200,1
1789194572.014,100,orders,2848.7,200,1
1789194572.02,100,health,15.9,200,1
1789194572.026,100,login,690.5,200,1
1789194572.03,100,health,3.8,200,1
1789194572.037,100,login,684.7,200,1
1789194572.041,100,health,4.7,200,1
1789194572.044,100,login,658.7,200,1
1789194572.048,100,search,1709.8,200,1
1789194572.053,100,login,684.9,200,1
1789194572.054,100,health,9.9,200,1
1789194572.057,100,health,4.6,200,1
1789194572.068,100,login,690.4,200,1
1789194572.072,100,health,3.6,200,1
1789194572.08,100,login,655.0,200,1
1789194572.082,100,search,1720.7,200,1
1789194572.093,100,login,653.6,200,1
1789194572.097,100,health,16.5,200,1
1789194572.1,100,health,6.9,200,1
1789194572.106,100,login,701.8,200,1
1789194572.106,100,login,653.6,200,1
1789194572.111,100,login,619.6,200,1
1789194572.113,100,health,7.6,200,1
1789194572.116,100,health,6.3,200,1
1789194572.117,100,health,11.1,200,1
1789194572.127,100,login,717.0,200,1
1789194572.128,100,login,643.6,200,1
1789194572.133,100,health,7.1,200,1
1789194572.137,100,health,10.0,200,1
1789194572.145,100,orders,2859.6,200,1
1789194572.146,100,login,698.4,200,1
1789194572.152,100,health,6.3,200,1
1789194572.152,100,login,645.3,200,1
1789194572.158,100,health,5.3,200,1
1789194572.204,100,login,668.5,200,1
1789194572.211,100,orders,2906.6,200,1
1789194572.214,100,health,9.9,200,1
1789194572.228,100,orders,2862.8,200,1
1789194572.234,100,login,685.9,200,1
1789194572.237,100,health,3.1,200,1
1789194572.248,100,login,636.4,200,1
1789194572.252,100,health,4.7,200,1
1789194572.274,100,login,669.8,200,1
1789194572.278,100,health,4.4,200,1
1789194572.288,100,login,637.1,200,1
1789194572.291,100,health,3.5,200,1
1789194572.34,100,orders,2685.7,200,1
1789194572.341,100,search,1872.6,200,1
1789194572.347,100,login,674.2,200,1
1789194572.352,100,health,5.1,200,1
1789194572.367,100,login,655.8,200,1
1789194572.371,100,health,3.6,200,1
1789194572.406,100,login,593.9,200,1
1789194572.412,100,health,5.4,200,1
1789194572.431,100,login,532.6,200,1
1789194572.453,100,health,22.6,200,1
1789194572.477,100,login,727.9,200,1
1789194572.48,100,health,2.6,200,1
1789194572.509,100,search,1807.5,200,1
1789194572.514,100,login,540.6,200,1
1789194572.516,100,health,2.5,200,1
1789194572.527,100,search,1849.5,200,1
1789194572.534,100,search,1820.4,200,1
1789194572.537,100,search,1705.0,200,1
1789194572.557,100,search,1820.2,200,1
1789194572.574,100,login,525.6,200,1
1789194572.579,100,health,4.9,200,1
1789194572.6,100,login,517.1,200,1
1789194572.616,100,search,1823.2,200,1
1789194572.625,100,health,24.2,200,1
1789194572.715,100,search,1730.8,200,1
1789194572.717,100,search,1623.5,200,1
1789194572.732,100,search,1769.4,200,1
1789194572.738,100,search,1709.4,200,1
1789194572.746,100,search,1946.9,200,1
1789194572.767,100,search,1687.9,200,1
1789194572.773,100,search,2011.3,200,1
1789194572.78,100,login,440.4,200,1
1789194572.784,100,health,3.7,200,1
